ball_size_mean_r1,ball_size_mean_r2,ball_size_mean_r3,ball_size_std_r1,ball_size_std_r2,ball_size_std_r3,edge_count,forman_count,forman_mean,forman_near_zero_mass,forman_negative_mass,forman_positive_mass,forman_q05,forman_q50,forman_q95,forman_std,node_count,record_id,row_index,source_file,task_id,view
2.9813084112149535,6.252336448598131,11.261682242990654,1.15184783207115,3.032821880641779,5.315005118816837,106,106,-1.3018867924528301,0.1509433962264151,0.660377358490566,0.18867924528301888,-4.75,-1.0,1.0,1.6999989529450423,107,task-07:7,7,task-07.csv,7,ast
2.995145631067961,6.665048543689321,13.402912621359222,1.2978607223118155,4.429539166849438,11.207997805924467,411,411,-1.6788321167883211,0.058394160583941604,0.7420924574209246,0.19951338199513383,-8.0,-1.0,1.0,2.7006378625723344,412,task-07:8,8,task-07.csv,7,ast
2.989637305699482,6.55440414507772,13.186528497409327,1.263229012034883,4.545497548235956,10.703562182240278,192,192,-1.5833333333333333,0.13541666666666666,0.6302083333333334,0.234375,-10.0,-1.0,1.0,2.883742745499713,193,task-07:9,9,task-07.csv,7,ast
2.971830985915493,6.183098591549296,11.0,1.1379723874210792,3.031802602157456,5.614367886108229,70,70,-1.2571428571428571,0.2,0.6285714285714286,0.17142857142857143,-4.0,-1.0,1.0,1.7376972799468537,71,task-07:10,10,task-07.csv,7,ast
2.9864864864864864,6.391891891891892,12.08108108108108,1.2023989898941474,3.6717238295117633,7.975056988285339,147,147,-1.4285714285714286,0.16326530612244897,0.6530612244897959,0.1836734693877551,-6.0,-1.0,1.0,2.0337291908631068,148,task-07:11,11,task-07.csv,7,ast
2.984732824427481,6.32824427480916,11.732824427480915,1.1785923342909008,3.4584617948057983,6.858242299777453,130,130,-1.3692307692307693,0.11538461538461539,0.6692307692307692,0.2153846153846154,-5.55,-1.0,1.0,2.004373915440781,131,task-07:12,12,task-07.csv,7,ast
2.942857142857143,5.742857142857143,9.8,0.9839528775841465,2.676275206250627,4.261455150532504,34,34,-0.8823529411764706,0.058823529411764705,0.6176470588235294,0.3235294117647059,-3.0,-1.0,1.0,1.5100585474109924,35,task-07:13,13,task-07.csv,7,ast
2.9583333333333335,5.833333333333333,10.208333333333334,0.9991315673568165,2.8819360776317637,4.898802291263538,47,47,-0.9361702127659575,0.06382978723404255,0.6170212765957447,0.3191489361702128,-3.0,-1.0,1.0,1.6164612692104323,48,task-07:14,14,task-07.csv,7,ast
2.9831932773109244,6.310924369747899,11.521008403361344,1.173826560688015,3.258467699791205,6.3190371826644425,118,118,-1.3559322033898304,0.1694915254237288,0.6610169491525424,0.1694915254237288,-5.0,-1.0,1.0,1.8157756139317938,119,task-07:15,15,task-07.csv,7,ast
2.9915611814345993,6.324894514767933,12.181434599156118,1.1655807888648286,3.7495333731411202,8.443207719327667,236,236,-1.347457627118644,0.08050847457627118,0.673728813559322,0.2457627118644068,-5.0,-1.0,1.0,2.0372676893415473,237,task-07:16,16,task-07.csv,7,ast
2.971830985915493,6.267605633802817,12.380281690140846,1.1745161543317963,3.9609279979619276,8.042783830965282,70,70,-1.3428571428571427,0.1,0.6,0.3,-5.55,-1.0,1.0,2.248083083656031,71,task-07:17,17,task-07.csv,7,ast
2.987577639751553,6.6397515527950315,13.894409937888199,1.299725616718651,4.782931343476575,11.467806672124274,160,160,-1.675,0.08125,0.64375,0.275,-9.0,-1.0,1.0,2.9844388082183895,161,task-07:18,18,task-07.csv,7,ast
2.980952380952381,6.257142857142857,10.980952380952381,1.1545434255765135,2.9114832463673137,5.095246995986885,104,104,-1.3076923076923077,0.19230769230769232,0.6634615384615384,0.14423076923076922,-5.0,-1.0,1.0,1.7045015235507952,105,task-07:19,19,task-07.csv,7,ast
2.986666666666667,7.32,15.013333333333334,1.5405049677153124,4.430680910800656,7.911162296963,149,149,-2.3624161073825505,0.087248322147651,0.7919463087248322,0.12080536912751678,-9.0,-1.0,1.0,3.0635654209759604,150,task-08:0,0,task-08.csv,8,ast
2.986666666666667,7.32,15.013333333333334,1.5405049677153124,4.430680910800656,7.911162296963,149,149,-2.3624161073825505,0.087248322147651,0.7919463087248322,0.12080536912751678,-9.0,-1.0,1.0,3.0635654209759604,150,task-08:1,1,task-08.csv,8,ast
2.986666666666667,7.32,15.013333333333334,1.5405049677153124,4.430680910800656,7.911162296963,149,149,-2.3624161073825505,0.087248322147651,0.7919463087248322,0.12080536912751678,-9.0,-1.0,1.0,3.0635654209759604,150,task-08:2,2,task-08.csv,8,ast
2.986666666666667,7.32,15.013333333333334,1.5405049677153124,4.430680910800656,7.911162296963,149,149,-2.3624161073825505,0.087248322147651,0.7919463087248322,0.12080536912751678,-9.0,-1.0,1.0,3.0635654209759604,150,task-08:3,3,task-08.csv,8,ast
2.986666666666667,7.32,15.013333333333334,1.5405049677153124,4.430680910800656,7.911162296963,149,149,-2.3624161073825505,0.087248322147651,0.7919463087248322,0.12080536912751678,-9.0,-1.0,1.0,3.0635654209759604,150,task-08:4,4,task-08.csv,8,ast
2.986666666666667,7.32,15.013333333333334,1.5405049677153124,4.430680910800656,7.911162296963,149,149,-2.3624161073825505,0.087248322147651,0.7919463087248322,0.12080536912751678,-9.0,-1.0,1.0,3.0635654209759604,150,task-08:5,5,task-08.csv,8,ast
2.9881656804733727,8.124260355029586,23.236686390532544,1.7808586642452668,8.121266746348832,21.477183785112956,168,168,-3.1666666666666665,0.10119047619047619,0.7797619047619048,0.11904761904761904,-19.0,-1.0,1.0,5.836733702805048,169,task-08:6,6,task-08.csv,8,ast
2.9881656804733727,8.124260355029586,23.236686390532544,1.7808586642452668,8.121266746348832,21.477183785112956,168,168,-3.1666666666666665,0.10119047619047619,0.7797619047619048,0.11904761904761904,-19.0,-1.0,1.0,5.836733702805048,169,task-08:7,7,task-08.csv,8,ast
2.9894179894179893,6.365079365079365,12.513227513227513,1.1862948320124511,3.8516192731690415,8.191884269814649,188,188,-1.3936170212765957,0.18617021276595744,0.6117021276595744,0.20212765957446807,-5.0,-1.0,1.0,1.9984998901111068,189,task-08:8,8,task-08.csv,8,ast
2.9881656804733727,8.124260355029586,23.236686390532544,1.7808586642452668,8.121266746348832,21.477183785112956,168,168,-3.1666666666666665,0.10119047619047619,0.7797619047619048,0.11904761904761904,-19.0,-1.0,1.0,5.836733702805048,169,task-08:9,9,task-08.csv,8,ast
2.9918032786885247,6.39344262295082,13.065573770491802,1.194220382490796,4.338273013367318,11.151885604669728,243,243,-1.4156378600823045,0.22633744855967078,0.5802469135802469,0.1934156378600823,-5.899999999999999,-1.0,1.0,2.2064445229011964,244,task-08:10,10,task-08.csv,8,ast
2.9886363636363638,6.420454545454546,12.977272727272727,1.210693998778257,4.34903748732012,10.85281412262116,175,175,-1.4514285714285715,0.19428571428571428,0.6057142857142858,0.2,-6.299999999999999,-1.0,1.0,2.338909566268793,176,task-08:11,11,task-08.csv,8,ast
2.983739837398374,9.16260162601626,21.666666666666668,2.0560588229753867,8.1553752873225,16.587617414520835,122,122,-4.229508196721311,0.21311475409836064,0.6721311475409836,0.11475409836065574,-20.0,-2.0,1.0,7.071979903685356,123,task-08:12,12,task-08.csv,8,ast
2.9891891891891893,7.875675675675676,17.37837837837838,1.7084501881203713,6.2782940274260595,14.097635131087136,184,184,-2.9130434782608696,0.11413043478260869,0.7663043478260869,0.11956521739130435,-14.0,-1.0,1.0,4.559157468677365,185,task-08:13,13,task-08.csv,8,ast
2.986666666666667,7.32,15.013333333333334,1.5405049677153124,4.430680910800656,7.911162296963,149,149,-2.3624161073825505,0.087248322147651,0.7919463087248322,0.12080536912751678,-9.0,-1.0,1.0,3.0635654209759604,150,task-08:14,14,task-08.csv,8,ast
2.987577639751553,6.366459627329193,12.602484472049689,1.1899557778711103,4.0458389651096915,9.645440787692873,160,160,-1.4,0.175,0.61875,0.20625,-6.0,-1.0,1.0,2.0922475952907678,161,task-08:15,15,task-08.csv,8,ast
2.9894179894179893,6.322751322751323,12.322751322751323,1.1683181870241546,3.7833610720696074,8.064328721054743,188,188,-1.351063829787234,0.19148936170212766,0.6063829787234043,0.20212765957446807,-5.0,-1.0,1.0,1.9662441073129195,189,task-08:16,16,task-08.csv,8,ast
2.9884393063583814,6.3526011560693645,12.445086705202312,1.1826708252926352,3.81773419583612,8.034869212275838,172,172,-1.3837209302325582,0.18604651162790697,0.6104651162790697,0.20348837209302326,-5.0,-1.0,1.0,1.9893238576190047,173,task-08:17,17,task-08.csv,8,ast
2.9894179894179893,6.365079365079365,12.513227513227513,1.1862948320124511,3.8598527289184594,8.29458194143372,188,188,-1.3936170212765957,0.18617021276595744,0.6117021276595744,0.20212765957446807,-5.0,-1.0,1.0,1.9984998901111068,189,task-08:18,18,task-08.csv,8,ast
2.9849624060150375,6.368421052631579,13.451127819548873,1.1951340089456797,4.605445753630367,10.340420844399963,132,132,-1.4090909090909092,0.16666666666666666,0.553030303030303,0.2803030303030303,-8.0,-1.0,1.0,2.6052236147103818,133,task-08:19,19,task-08.csv,8,ast
2.990521327014218,6.62085308056872,13.739336492890995,1.287896706754962,4.876517018282569,12.313569655628855,210,210,-1.6476190476190475,0.06666666666666667,0.6714285714285714,0.2619047619047619,-11.0,-1.0,1.0,3.1365159694004197,211,task-09:0,0,task-09.csv,9,ast
2.993197278911565,6.35374149659864,11.755102040816327,1.1751196126089352,3.4102740350887464,7.360116677512285,293,293,-1.372013651877133,0.08873720136518772,0.6928327645051194,0.21843003412969283,-4.399999999999999,-1.0,1.0,1.8826044989514736,294,task-09:1,1,task-09.csv,9,ast
2.987577639751553,6.850931677018633,14.440993788819876,1.3785741920470875,5.0318379884407864,12.497872972072022,160,160,-1.8875,0.08125,0.69375,0.225,-9.0,-1.0,1.0,3.2132294891588433,161,task-09:2,2,task-09.csv,9,ast
2.9930555555555554,6.625,12.666666666666666,1.2855852956801956,3.6293077852394937,7.68611663253225,287,287,-1.6445993031358885,0.03484320557491289,0.7909407665505227,0.17421602787456447,-5.0,-1.0,1.0,1.9663981548896758,288,task-09:3,3,task-09.csv,9,ast
2.9950124688279303,6.521197007481296,12.72069825436409,1.2414194523618451,3.881046027544793,9.279897857767372,400,400,-1.535,0.03,0.745,0.225,-5.0,-1.0,1.0,2.128091868317719,401,task-09:4,4,task-09.csv,9,ast
2.99468085106383,6.404255319148936,12.851063829787234,1.1939445638505215,4.419057252247579,11.23629893523144,375,375,-1.4186666666666667,0.06666666666666667,0.6586666666666666,0.27466666666666667,-8.0,-1.0,1.0,2.577476457484896,376,task-09:5,5,task-09.csv,9,ast
2.983739837398374,6.3983739837398375,11.796747967479675,1.2096074740421001,3.265338631820805,6.401167766421841,122,122,-1.4426229508196722,0.09016393442622951,0.7213114754098361,0.1885245901639344,-5.0,-1.0,1.0,1.7973075506446878,123,task-09:6,6,task-09.csv,9,ast
2.990950226244344,6.873303167420814,14.339366515837105,1.381817775265035,5.39584744336526,12.983377383657945,220,220,-1.9,0.06818181818181818,0.6772727272727272,0.2545454545454545,-14.0,-1.0,1.0,3.895101819184985,221,task-09:7,7,task-09.csv,9,ast
2.985074626865672,6.537313432835821,12.26865671641791,1.263642417224879,3.7369808158696465,8.13887316552755,133,133,-1.5789473684210527,0.07518796992481203,0.6691729323308271,0.2556390977443609,-6.0,-1.0,1.0,2.2618460964767717,134,task-09:8,8,task-09.csv,9,ast
2.994134897360704,6.624633431085044,13.52199413489736,1.2837676745475637,4.564928485716231,11.8773158006147,340,340,-1.6411764705882352,0.058823529411764705,0.7029411764705882,0.23823529411764705,-9.0,-1.0,1.0,2.729050432472031,341,task-09:9,9,task-09.csv,9,ast
2.993006993006993,6.5874125874125875,12.895104895104895,1.2709585804572119,4.16080390183098,9.80310589195369,285,285,-1.6070175438596492,0.02456140350877193,0.7403508771929824,0.23508771929824562,-7.799999999999999,-1.0,1.0,2.392961876744354,286,task-09:10,10,task-09.csv,9,ast
2.9926470588235294,6.823529411764706,14.25,1.3612079601319718,5.294117647058823,13.707152491008653,271,271,-1.845018450184502,0.08118081180811808,0.6863468634686347,0.23247232472324722,-14.0,-1.0,1.0,3.6586301828905508,272,task-09:11,11,task-09.csv,9,ast
2.9908256880733943,6.412844036697248,12.036697247706423,1.2039340166322834,3.5638629932127084,7.9180743251394645,217,217,-1.4377880184331797,0.059907834101382486,0.7188940092165899,0.22119815668202766,-4.0,-1.0,1.0,1.9408418267696288,218,task-09:12,12,task-09.csv,9,ast
2.9943661971830986,7.056338028169014,15.935211267605634,1.4418188165308565,6.017550210311858,17.126333389780232,354,354,-2.073446327683616,0.04519774011299435,0.711864406779661,0.24293785310734464,-12.349999999999998,-1.0,1.0,3.87884687691805,355,task-09:13,13,task-09.csv,9,ast
2.9917695473251027,6.810699588477366,13.444444444444445,1.3577752607945548,4.396637408091584,9.699179041242308,242,242,-1.834710743801653,0.045454545454545456,0.7355371900826446,0.2190082644628099,-10.749999999999996,-1.0,1.0,2.882971112757117,243,task-09:14,14,task-09.csv,9,ast
2.995661605206074,6.431670281995662,12.778741865509762,1.2037462521237516,4.2342210888994485,11.012262113447694,460,460,-1.4434782608695653,0.04782608695652174,0.6934782608695652,0.25869565217391305,-5.0,-1.0,1.0,2.322634577362998,461,task-09:15,15,task-09.csv,9,ast
2.9846153846153847,6.446153846153846,12.015384615384615,1.2277848432448477,3.554112544128472,7.484326818692118,129,129,-1.4883720930232558,0.10852713178294573,0.6666666666666666,0.2248062015503876,-6.0,-1.0,1.0,2.1244836274380203,130,task-09:16,16,task-09.csv,9,ast
2.9927272727272727,6.541818181818182,12.89090909090909,1.2533380223814752,4.154414559306583,10.273837429957226,274,274,-1.562043795620438,0.05474452554744526,0.718978102189781,0.22627737226277372,-7.0,-1.0,1.0,2.3455543097484983,275,task-09:17,17,task-09.csv,9,ast
2.994832041343669,6.416020671834626,12.421188630490956,1.1986099443368867,3.8693190154061385,9.048869081940182,386,386,-1.4300518134715026,0.05181347150259067,0.6968911917098446,0.25129533678756477,-5.0,-1.0,1.0,2.1598139666120226,387,task-09:18,18,task-09.csv,9,ast
2.9925373134328357,6.365671641791045,12.037313432835822,1.1812987329075155,3.6056362279906713,8.132215938226121,267,267,-1.3857677902621723,0.03745318352059925,0.7228464419475655,0.2397003745318352,-5.0,-1.0,1.0,1.9823811180975013,268,task-09:19,19,task-09.csv,9,ast
2.994708994708995,7.841269841269841,17.8994708994709,1.6918646126971486,6.587320711389337,16.37395175320695,377,377,-2.859416445623342,0.03713527851458886,0.7320954907161804,0.23076923076923078,-15.0,-1.0,1.0,4.685195678454202,378,task-10:0,0,task-10.csv,10,ast
2.989071038251366,8.12568306010929,19.863387978142075,1.7802470235613153,6.6341183417823615,16.572672334389072,182,182,-3.1648351648351647,0.04945054945054945,0.7802197802197802,0.17032967032967034,-13.0,-2.0,1.0,4.4345391035305415,183,task-10:1,1,task-10.csv,10,ast
2.9949874686716793,7.791979949874687,18.167919799498748,1.6769033811515952,6.455114802028498,16.23169872633299,398,398,-2.809045226130653,0.0678391959798995,0.7512562814070352,0.18090452261306533,-13.149999999999999,-1.0,1.0,4.486016082721618,399,task-10:2,2,task-10.csv,10,ast
2.995575221238938,7.712389380530974,18.442477876106196,1.652292019259349,7.928693636812807,22.15699735779258,451,451,-2.727272727272727,0.03325942350332594,0.7028824833702882,0.2638580931263858,-24.5,-1.0,1.0,5.922907265669982,452,task-10:3,3,task-10.csv,10,ast
2.995991983967936,9.200400801603207,26.326653306613228,2.0533915363463806,12.673956690634204,36.644524192963694,498,498,-4.216867469879518,0.05421686746987952,0.7269076305220884,0.21887550200803213,-39.0,-1.0,1.0,10.449205722322423,499,task-10:4,4,task-10.csv,10,ast
2.9972337482710927,7.002766251728907,14.526970954356846,1.4190925292227807,4.861283870327539,12.04981729781146,722,722,-2.011080332409972,0.08310249307479224,0.7506925207756233,0.16620498614958448,-8.949999999999996,-1.0,1.0,3.105243389174523,723,task-10:5,5,task-10.csv,10,ast
2.998222222222222,9.773333333333333,28.71022222222222,2.1864220278689603,16.64417682621229,49.901605696227136,1124,1124,-4.7811387900355875,0.0400355871886121,0.7170818505338078,0.24288256227758007,-64.0,-1.0,1.0,14.75397769341849,1125,task-10:6,6,task-10.csv,10,ast
2.9936708860759493,7.5,17.088607594936708,1.5891118267803368,6.782563273347476,17.722145106479978,315,315,-2.5206349206349206,0.05396825396825397,0.7238095238095238,0.2222222222222222,-19.0,-1.0,1.0,4.807605044462623,316,task-10:7,7,task-10.csv,10,ast
2.99581589958159,6.552301255230126,12.92887029288703,1.25260534495405,4.295125306528907,11.352435234479453,477,477,-1.5639412997903563,0.08385744234800839,0.6624737945492662,0.25366876310272535,-6.0,-1.0,1.0,2.4147085063333167,478,task-10:8,8,task-10.csv,10,ast
2.995145631067961,8.53883495145631,23.184466019417474,1.886326817464762,8.002484238189272,22.9354296548534,411,411,-3.557177615571776,0.029197080291970802,0.7956204379562044,0.17518248175182483,-15.0,-1.0,1.0,4.733636515606513,412,task-10:9,9,task-10.csv,10,ast
2.9952830188679247,8.966981132075471,23.0188679245283,1.9964535573593425,9.770664812920176,25.674663060042423,423,423,-3.9858156028368796,0.016548463356973995,0.7257683215130024,0.2576832151300236,-29.0,-1.0,1.0,7.77337318786193,424,task-10:10,10,task-10.csv,10,ast
2.9968847352024923,8.514018691588785,22.02492211838006,1.8778897853452576,10.794625828553151,30.882190001064483,641,641,-3.5257410296411855,0.06396255850234009,0.7207488299531981,0.21528861154446177,-38.0,-1.0,1.0,8.928195558618457,642,task-10:11,11,task-10.csv,10,ast
2.9954441913439633,7.765375854214123,18.234624145785876,1.6684059258602981,7.977593010086928,21.820286568973554,438,438,-2.780821917808219,0.0684931506849315,0.7191780821917808,0.21232876712328766,-25.15,-1.0,1.0,6.163850814117559,439,task-10:12,12,task-10.csv,10,ast
2.996927803379416,7.700460829493087,18.43778801843318,1.6470398227071945,8.278800667623385,24.311351846289433,650,650,-2.710769230769231,0.05692307692307692,0.7338461538461538,0.20923076923076922,-7.0,-1.0,1.0,6.38045388009163,651,task-10:13,13,task-10.csv,10,ast
2.996545768566494,7.639032815198618,17.91882556131261,1.62875345255746,7.241641940453961,19.48584291024997,578,578,-2.6505190311418687,0.07785467128027682,0.6764705882352942,0.24567474048442905,-15.0,-1.0,1.0,5.260251951728033,579,task-10:14,14,task-10.csv,10,ast
2.9965753424657535,7.595890410958904,18.181506849315067,1.6154186184443535,7.6640316003753455,22.828753508908477,583,583,-2.607204116638079,0.0634648370497427,0.7307032590051458,0.2058319039451115,-11.0,-1.0,1.0,5.638791420499064,584,task-10:15,15,task-10.csv,10,ast
2.9938650306748467,8.429447852760736,20.12883435582822,1.858480586988395,7.199581894091812,16.34844779381335,325,325,-3.4523076923076923,0.036923076923076927,0.7507692307692307,0.2123076923076923,-14.0,-1.0,1.0,5.135850096431724,326,task-10:16,16,task-10.csv,10,ast
2.9966442953020134,9.016778523489933,23.892617449664428,2.0075333326069233,10.450091696618106,28.06324136602451,595,595,-4.030252100840336,0.011764705882352941,0.7647058823529411,0.2235294117647059,-34.0,-1.0,1.0,8.317588477900651,596,task-10:17,17,task-10.csv,10,ast
2.996987951807229,7.798192771084337,19.132530120481928,1.676374627409132,7.74041944079685,22.695281651945653,663,663,-2.808446455505279,0.06033182503770739,0.7058823529411765,0.23378582202111614,-15.0,-1.0,1.0,5.489421157583287,664,task-10:18,18,task-10.csv,10,ast
2.996913580246914,7.580246913580247,16.645061728395063,1.6101500136961464,5.619332145922162,13.717181046424486,647,647,-2.590417310664606,0.027820710973724884,0.7372488408037094,0.23493044822256567,-10.0,-2.0,1.0,3.6105762099334555,648,task-10:19,19,task-10.csv,10,ast
