ball_size_mean_r1_mean,ball_size_mean_r1_std,ball_size_mean_r2_mean,ball_size_mean_r2_std,ball_size_mean_r3_mean,ball_size_mean_r3_std,ball_size_std_r1_mean,ball_size_std_r1_std,ball_size_std_r2_mean,ball_size_std_r2_std,ball_size_std_r3_mean,ball_size_std_r3_std,edge_count_mean,edge_count_std,forman_count_mean,forman_count_std,forman_mean_mean,forman_mean_std,forman_near_zero_mass_mean,forman_near_zero_mass_std,forman_negative_mass_mean,forman_negative_mass_std,forman_positive_mass_mean,forman_positive_mass_std,forman_q05_mean,forman_q05_std,forman_q50_mean,forman_q50_std,forman_q95_mean,forman_q95_std,forman_std_mean,forman_std_std,n,node_count_mean,node_count_std,ollivier_count_mean,ollivier_count_std,ollivier_mean_mean,ollivier_mean_std,ollivier_near_zero_mass_mean,ollivier_near_zero_mass_std,ollivier_negative_mass_mean,ollivier_negative_mass_std,ollivier_positive_mass_mean,ollivier_positive_mass_std,ollivier_q05_mean,ollivier_q05_std,ollivier_q50_mean,ollivier_q50_std,ollivier_q95_mean,ollivier_q95_std,ollivier_std_mean,ollivier_std_std,row_index_mean,row_index_std,task_id,task_id_mean,task_id_std,view
2.980791540772572,0.00610201016763953,6.545734345404182,0.1264234915581066,12.056201731397696,0.49056271725109074,1.2728294151515602,0.04546716182976011,3.2392992239759817,0.3041058690800808,5.789319295027081,1.0444955641361358,114.3,37.36161131428889,114.3,37.36161131428889,-1.5993480582105895,0.11888480001744323,0.02910637990503503,0.025077125137967827,0.8142800520357331,0.04185047645859325,0.15661356805923196,0.027247822686780256,-4.462999999999999,1.026538357783088,-1.0,0.0,1.0,0.0,1.7609153637495578,0.2359095091558784,50,115.3,37.36161131428889,114.3,37.36161131428889,-0.33565987583373447,0.008532014966201274,0.5581430663040979,0.02079131646595185,0.4418569336959021,0.020791316465951844,0.0,0.0,-1.0022166666666665,0.011435337530849014,0.0,0.0,0.0,0.0,0.41494907311767293,0.011534758075298773,24.5,14.430869689661812,0,0.0,0.0,ast
2.982845919394163,0.006350772958538732,6.580689848500712,0.12954406960045356,11.87238476303508,0.416736361895737,1.2832848770888092,0.046384268460501546,3.089409213239941,0.24672209329784225,5.755614545159038,0.9445776707695509,131.42,46.88926956138259,131.42,46.88926956138259,-1.6288303570375708,0.12321525355093353,0.021959504717197858,0.02098257451610643,0.828268065258354,0.03356709419475397,0.14977243002444815,0.022846809456171353,-4.085,0.3487477598494361,-1.0,0.0,1.0,0.0,1.663434250342337,0.12289540864063973,50,132.42,46.88926956138259,131.42,46.88926956138259,-0.32827138887232976,0.009964357699544327,0.5560849099167007,0.017295145155706328,0.4439150900832993,0.017295145155706328,0.0,0.0,-1.000952380952381,0.006666666666666643,0.0,0.0,0.0,0.0,0.406261707235937,0.01354299188339272,24.5,14.430869689661812,1,1.0,0.0,ast
2.982065603059196,0.0036898018239519105,6.58064066969955,0.09916244351727062,12.736612777934717,0.5357848351315573,1.2848449044351584,0.03487938902338967,3.708547349996952,0.31429895889805287,7.432648330137653,1.1042360857775164,115.72,26.27168818328963,115.72,26.27168818328963,-1.6310310370819203,0.09332651681400077,0.03801225202408408,0.016184776678294956,0.7640271460245134,0.03077403253162116,0.19796060195140253,0.02140755387949029,-4.989,1.0259283600719886,-1.0,0.0,1.0,0.0,1.9712151786038543,0.1950246347521761,50,116.72,26.27168818328963,115.72,26.27168818328963,-0.3503754474654851,0.006027208697362356,0.5478886025346391,0.017506866080879983,0.45211139746536083,0.017506866080879986,0.0,0.0,-1.0441650793650792,0.059736557347228006,-0.006666666666666665,0.046666666666666655,0.0,0.0,0.427823580351098,0.010412773127885553,24.5,14.430869689661812,2,2.0,0.0,ast
2.9669241955396957,0.006144166988697197,6.195200553261639,0.09196321139206183,10.813101631347827,0.35043660357128564,1.1510650875834272,0.037698483003049434,2.8542756433459933,0.16858849693018785,4.989593415676685,0.4965595898731167,61.56,11.536307901577523,61.56,11.536307901577523,-1.2825180660460516,0.0894308182071996,0.05420512825018942,0.025681660967388886,0.7576215390090338,0.03349798621543077,0.1881733327407768,0.02277838061646514,-3.9139999999999997,0.3141719274537431,-1.0,0.0,1.0,0.0,1.5213206817661706,0.09311590428002847,50,62.56,11.536307901577523,61.56,11.536307901577523,-0.318049264579818,0.00805562528895223,0.5167196383382177,0.02109408298815775,0.4832803616617823,0.021094082988157743,0.0,0.0,-0.9752333333333333,0.049853128732753035,-0.05666666666666665,0.12297244497131142,0.0,0.0,0.3704202537392102,0.015010029154726656,24.5,14.430869689661812,3,3.0,0.0,ast
2.976508694961636,0.006302336291950915,6.42489101777629,0.09498668553570982,12.064949128868534,0.4372157647254232,1.2317016270067354,0.03428963551224877,3.426198805595379,0.2578326599511762,6.2580725977527,0.984190427788098,89.68,22.016757254418735,89.68,22.016757254418735,-1.4892550085585956,0.08786905121791468,0.04332130347132361,0.016457361555245402,0.7481176245326097,0.029663406536880963,0.2085610719960667,0.024268165953502518,-4.505,0.8834732593576333,-1.0,0.0,1.0,0.0,1.8662844818697752,0.1721095484508792,50,90.68,22.016757254418735,89.68,22.016757254418735,-0.3414229683214886,0.00480124867243394,0.5300055155825105,0.01748029471501648,0.4699944844174895,0.01748029471501648,0.0,0.0,-1.0069333333333332,0.028711902293880345,-0.019999999999999997,0.07180219742846004,0.0,0.0,0.4082240160319463,0.010286110883192874,24.5,14.430869689661812,4,4.0,0.0,ast
2.9849021273141005,0.006699570719154456,7.074664427765622,1.1030177264427727,13.674415660121738,3.7131734292182927,1.4284717851112743,0.3070039863629916,4.1973067679566745,1.5179630378286122,8.964850946956828,4.335241350976007,170.38,115.40206064018095,170.38,115.40206064018095,-2.1222191667066994,1.1240757050333736,0.03794150860216184,0.06264570530883937,0.7788265922005437,0.06866633600181107,0.1832318991972944,0.05438436889541162,-6.707999999999999,4.763353440592037,-1.44,0.7255342858886822,1.0,0.0,2.5703319242989213,1.49887033087433,50,171.38,115.40206064018095,170.38,115.40206064018095,-0.3311386832380674,0.027373929411065145,0.5507337178018221,0.0578596207302397,0.4492662821981779,0.05785962073023971,0.0,0.0,-1.0705721890073552,0.13371146692452768,-0.05666666666666665,0.12297244497131142,1.9984014443252817e-17,9.071276270507188e-17,0.4152362342215244,0.033511900895987934,24.5,14.430869689661812,5,5.0,0.0,ast
2.9801432493168876,0.009670445859650576,7.257542565576517,2.305625792164413,14.455290844928259,3.3399377796925096,1.4685192193585672,0.4241851749090921,5.160807221766931,3.4525567060858093,10.609055737519203,5.153795790284362,131.76,92.67784201199335,131.76,92.67784201199335,-2.3174222966119973,2.308282040037823,0.019185852333151468,0.028142967676792002,0.7607132406213241,0.04436672213426737,0.22010090704552443,0.030550440147928737,-10.383,8.672650171660333,-1.08,0.2712931993250107,1.0,0.0,3.512501736880978,3.6068346115918035,50,132.76,92.67784201199335,131.76,92.67784201199335,-0.34655831941444026,0.016873688935181177,0.5251241263268278,0.029064631651213455,0.4748758736731722,0.029064631651213448,0.0,0.0,-1.1140304809569515,0.08044016649876015,-0.06999999999999998,0.1251221625274897,0.0,0.0,0.4156383862313402,0.018173902035814257,24.5,14.430869689661812,6,6.0,0.0,ast
2.9795199010353297,0.013304070101705165,6.4108978918206,0.309720241030147,12.496336901099347,1.5177599052428474,1.2165073002944433,0.11104883283822684,3.9730327941351327,0.8802466319307136,8.614737589395093,2.9403787516775757,126.4,65.10576011383324,126.4,65.10576011383324,-1.4655055111786777,0.2873025149738508,0.1160486166221497,0.03799741704830813,0.6464072185126978,0.034295105219422764,0.23754416486515254,0.04631209716198103,-6.812,2.8668372817444663,-1.0,0.0,1.0,0.0,2.36203792394459,0.6674510696204552,50,127.4,65.10576011383324,126.4,65.10576011383324,-0.3428873545913423,0.014313732381042815,0.48007966141266756,0.024269581102567408,0.5199203385873324,0.024269581102567408,0.0,0.0,-1.0330557720057718,0.10177220755428835,-0.2666666666666666,0.12472191289246469,0.0,0.0,0.38391145316907177,0.025635540170849593,24.5,14.430869689661812,7,7.0,0.0,ast
2.989288877349044,0.002519165568174394,6.989534872985853,0.849164507901609,14.790323051145494,3.2981999693770154,1.3988069389756321,0.2749498803776711,4.896941398151327,1.395712802690642,11.29946724824639,4.171165354673632,198.58,57.542711093586824,198.58,57.542711093586824,-2.0220373422774767,0.8555340067489139,0.15012049088892307,0.05269876119838326,0.6745991511775051,0.09511069694533403,0.17528035793357188,0.048529004682187765,-9.12,4.845441156386072,-1.18,0.8170679286326199,1.0,0.0,3.042985698432284,1.3541205282215727,50,199.58,57.542711093586824,198.58,57.542711093586824,-0.34181292090414367,0.022626906385419896,0.5301349155724762,0.05519848862832863,0.4698650844275239,0.05519848862832862,0.0,0.0,-1.203652335973853,0.10950087650658369,-0.1033333333333333,0.12423096769056147,5.995204332975846e-17,1.1582558339768824e-16,0.42677463574628477,0.027450519876924127,24.5,14.430869689661812,8,8.0,0.0,ast
2.9917551813315066,0.0036750559517420155,6.578815062975531,0.21537876276168755,13.054837645122356,1.0835633771166324,1.2669853001782279,0.08038099097837609,4.269005483286813,0.7486699659626685,10.285800017107853,2.7236163614404583,290.04,120.40979362161535,290.04,120.40979362161535,-1.6018762540187683,0.21507347836329646,0.05803796316579331,0.01905406579518913,0.7049332869361911,0.03227839481949535,0.23702874989801562,0.026122878338757816,-7.294,3.2897057619185337,-1.0,0.0,1.0,0.0,2.558314775355171,0.6657738976642994,50,291.04,120.40979362161535,290.04,120.40979362161535,-0.3505805803915843,0.007611586165047325,0.47565117536367724,0.023761560004835702,0.5243488246363228,0.0237615600048357,0.0,0.0,-1.0223508547008546,0.042062470906908955,-0.2899999999999999,0.10959521481849062,0.0,0.0,0.38995282942673826,0.013982569197415378,24.5,14.430869689661812,9,9.0,0.0,ast
2.9962000713588104,0.0015439027186808319,7.860744588419497,1.4100762095523443,18.842118565807986,6.051280989570055,1.6624614566823754,0.33488712267939924,7.777888230043143,3.9707969946375576,21.575663219972125,12.285921510443613,603.24,228.71812870867933,603.24,228.71812870867933,-2.87371759890868,1.4111514260398266,0.058358771218768764,0.030865488543273298,0.7183101640139323,0.04676689099851127,0.22333106476729891,0.032615335136531684,-18.826,16.36141876488711,-1.06,0.23748684174075835,1.0,0.0,5.752434417098592,3.936311292329381,50,604.24,228.71812870867933,603.24,228.71812870867933,-0.35652088528604703,0.007839109933974955,0.5128255726855678,0.03295590112336173,0.4871744273144322,0.032955901123361726,0.0,0.0,-1.1818706573183773,0.10264641219027724,-0.13666666666666663,0.1622412469818394,1.2434497875801804e-17,4.948357555599673e-17,0.4277085770804531,0.024059976791976783,24.5,14.430869689661812,10,10.0,0.0,ast
