baseline_kind,ci95_high,ci95_low,comparison,delta_max,delta_min,delta_std,experiment_file,experiment_type,feature_set,geometry_weight,limit_per_task,markov_weight,mean_delta,metric,p_one_sided,sample_seed,scope,test_per_task,valid_records,validation_per_task
transition_count,0.0,0.0,candidate_residual_size_depth_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_size_depth,,,,0.0,recall@10,1.0,202,test,50,550,20
transition_count,0.0,-0.005454545454545455,candidate_residual_branching_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_branching,,,,-0.0018181818181818182,top1_accuracy,1.0,202,test,50,550,20
transition_count,0.0005170867290164707,-0.002828763792761189,candidate_residual_branching_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_branching,,,,-0.000729295919474662,mrr,1.0,202,test,50,550,20
transition_count,2.2370765400016036e-05,-0.0008721344832053538,candidate_residual_branching_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_branching,,,,-0.00043351048162508466,map,1.0,202,test,50,550,20
transition_count,0.00033395176252319094,-0.00048237476808905393,candidate_residual_branching_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_branching,,,,-7.421150278293147e-05,recall@10,1.0,202,test,50,550,20
transition_count,0.0,0.0,candidate_residual_metric_distortion_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_metric_distortion,,,,0.0,top1_accuracy,1.0,202,test,50,550,20
transition_count,0.0005392274331845826,-0.0006705056854050664,candidate_residual_metric_distortion_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_metric_distortion,,,,-6.547860246774485e-05,mrr,1.0,202,test,50,550,20
transition_count,0.004218164861358384,0.0020748796639186258,candidate_residual_metric_distortion_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_metric_distortion,,,,0.0031272597647986652,map,0.0001999600079984003,202,test,50,550,20
transition_count,0.0011873840445269018,0.0002226345083487942,candidate_residual_metric_distortion_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_metric_distortion,,,,0.0007050092764378479,recall@10,0.0021995600879824036,202,test,50,550,20
transition_count,0.0,0.0,candidate_residual_shape_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_shape,,,,0.0,top1_accuracy,1.0,202,test,50,550,20
transition_count,0.0,0.0,candidate_residual_shape_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_shape,,,,0.0,mrr,1.0,202,test,50,550,20
transition_count,0.0,0.0,candidate_residual_shape_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_shape,,,,0.0,map,1.0,202,test,50,550,20
transition_count,0.0,0.0,candidate_residual_shape_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_shape,,,,0.0,recall@10,1.0,202,test,50,550,20
transition_count,0.0,0.0,candidate_residual_all_nonlength_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_all_nonlength,,,,0.0,top1_accuracy,1.0,202,test,50,550,20
transition_count,0.0003177323032352158,-0.00017419462948119085,candidate_residual_all_nonlength_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_all_nonlength,,,,4.705786581738654e-05,mrr,0.32213557288542294,202,test,50,550,20
transition_count,0.0010236040922023397,0.00041729430597519274,candidate_residual_all_nonlength_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_all_nonlength,,,,0.0007138748758596557,map,0.0001999600079984003,202,test,50,550,20
transition_count,0.0005194805194805195,-3.7105751391465756e-05,candidate_residual_all_nonlength_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed202.json,confirmatory_residual_sweep,residual_all_nonlength,,,,0.0002226345083487941,recall@10,0.0621875624875025,202,test,50,550,20
transition_count,0.0,0.0,candidate_residual_size_depth_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_size_depth,,,,0.0,top1_accuracy,1.0,303,test,50,550,20
transition_count,0.0,0.0,candidate_residual_size_depth_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_size_depth,,,,0.0,mrr,1.0,303,test,50,550,20
transition_count,0.0,-2.943152999736818e-08,candidate_residual_size_depth_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_size_depth,,,,-9.810509999122727e-09,map,1.0,303,test,50,550,20
transition_count,0.0,0.0,candidate_residual_size_depth_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_size_depth,,,,0.0,recall@10,1.0,303,test,50,550,20
transition_count,0.0,0.0,candidate_residual_branching_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_branching,,,,0.0,top1_accuracy,1.0,303,test,50,550,20
transition_count,0.0,0.0,candidate_residual_branching_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_branching,,,,0.0,mrr,1.0,303,test,50,550,20
transition_count,0.0,-2.943152999736818e-08,candidate_residual_branching_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_branching,,,,-9.810509999122727e-09,map,1.0,303,test,50,550,20
transition_count,0.0,0.0,candidate_residual_branching_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_branching,,,,0.0,recall@10,1.0,303,test,50,550,20
transition_count,0.0036363636363636364,-0.00909090909090909,candidate_residual_metric_distortion_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_metric_distortion,,,,-0.0018181818181818182,top1_accuracy,1.0,303,test,50,550,20
transition_count,0.001231060299820911,-0.005494498710118405,candidate_residual_metric_distortion_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_metric_distortion,,,,-0.0019222706378903321,mrr,1.0,303,test,50,550,20
transition_count,0.0028374007650745457,0.0007555337080892913,candidate_residual_metric_distortion_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_metric_distortion,,,,0.0017775108070470808,map,0.0009998000399920016,303,test,50,550,20
transition_count,0.00037105751391465676,-0.0004823747680890538,candidate_residual_metric_distortion_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_metric_distortion,,,,-3.710575139146576e-05,recall@10,1.0,303,test,50,550,20
transition_count,0.0,0.0,candidate_residual_shape_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_shape,,,,0.0,top1_accuracy,1.0,303,test,50,550,20
transition_count,0.0,0.0,candidate_residual_shape_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_shape,,,,0.0,mrr,1.0,303,test,50,550,20
transition_count,0.0,-2.943152999736818e-08,candidate_residual_shape_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_shape,,,,-9.810509999122727e-09,map,1.0,303,test,50,550,20
transition_count,0.0,0.0,candidate_residual_shape_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_shape,,,,0.0,recall@10,1.0,303,test,50,550,20
transition_count,0.0,0.0,candidate_residual_all_nonlength_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_all_nonlength,,,,0.0,top1_accuracy,1.0,303,test,50,550,20
transition_count,3.6090099075336936e-06,-0.0016258600156905244,candidate_residual_all_nonlength_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_all_nonlength,,,,-0.0006629403547063472,mrr,1.0,303,test,50,550,20
transition_count,0.0008469885947555258,0.00016806323458289627,candidate_residual_all_nonlength_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_all_nonlength,,,,0.0005051094063187352,map,0.001799640071985603,303,test,50,550,20
transition_count,0.0003710575139146567,-0.00011131725417439706,candidate_residual_all_nonlength_minus_baseline,,,,dta_confirmatory_residual_sweep_transition_count_v20_t50_seed303.json,confirmatory_residual_sweep,residual_all_nonlength,,,,0.00011131725417439698,recall@10,0.27714457108578283,303,test,50,550,20
transition_count,0.00909090909090909,0.0,candidate_minus_baseline,,,,dta_confirmatory_split_transition_count_all_v20_t50_seed101.json,confirmatory_split,all,0.09999999999999998,,0.9,0.0036363636363636364,top1_accuracy,0.2419516096780644,101,test,50,550,20
transition_count,0.0051512044176004875,0.00014977846277914748,candidate_minus_baseline,,,,dta_confirmatory_split_transition_count_all_v20_t50_seed101.json,confirmatory_split,all,0.09999999999999998,,0.9,0.0022713013179059332,mrr,0.0619876024795041,101,test,50,550,20
transition_count,0.010728145397110589,0.004779772280148346,candidate_minus_baseline,,,,dta_confirmatory_split_transition_count_all_v20_t50_seed101.json,confirmatory_split,all,0.09999999999999998,,0.9,0.00771096304847825,map,0.0001999600079984003,101,test,50,550,20
transition_count,0.002671614100185529,0.0006679035250463822,candidate_minus_baseline,,,,dta_confirmatory_split_transition_count_all_v20_t50_seed101.json,confirmatory_split,all,0.09999999999999998,,0.9,0.0016697588126159556,recall@10,0.0003999200159968006,101,test,50,550,20
transition_count,0.012727272727272728,-0.005454545454545455,candidate_minus_baseline,,,,dta_confirmatory_split_transition_count_length_only_v20_t50_seed101.json,confirmatory_split,length_only,0.09999999999999998,,0.9,0.0036363636363636364,top1_accuracy,0.3379324135172965,101,test,50,550,20
transition_count,0.007728710762450189,-0.00211977408603466,candidate_minus_baseline,,,,dta_confirmatory_split_transition_count_length_only_v20_t50_seed101.json,confirmatory_split,length_only,0.09999999999999998,,0.9,0.0025771956109350365,mrr,0.14117176564687062,101,test,50,550,20
transition_count,0.03506999422883251,0.021064159565638674,candidate_minus_baseline,,,,dta_confirmatory_split_transition_count_length_only_v20_t50_seed101.json,confirmatory_split,length_only,0.09999999999999998,,0.9,0.028031991853822453,map,0.0001999600079984003,101,test,50,550,20
transition_count,0.0044526901669758815,0.0013729128014842295,candidate_minus_baseline,,,,dta_confirmatory_split_transition_count_length_only_v20_t50_seed101.json,confirmatory_split,length_only,0.09999999999999998,,0.9,0.002857142857142857,recall@10,0.0001999600079984003,101,test,50,550,20
flat_markov_jsd,0.045454545454545456,-0.013636363636363636,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.013636363636363636,top1_accuracy,0.2695460907818436,13,overall,,220,
flat_markov_jsd,0.027929093304587378,-0.007736526758265889,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.009476712352206424,mrr,0.14697060587882424,13,overall,,220,
flat_markov_jsd,0.0408465983279743,0.020871265409552187,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.03072721539220106,map,0.0001999600079984003,13,overall,,220,
flat_markov_jsd,0.02200956937799043,0.004784688995215311,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.013157894736842105,recall@10,0.0021995600879824036,13,overall,,220,
flat_markov_jsd,0.022727272727272728,-0.02727272727272727,M4_markov_branching_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.0,top1_accuracy,1.0,13,overall,,220,
flat_markov_jsd,0.020848583234946875,-0.0135742518351214,M4_markov_branching_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.0037001972006912723,mrr,0.3385322935412917,13,overall,,220,
flat_markov_jsd,0.022652446811064052,0.002406362292483422,M4_markov_branching_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.012805734485260407,map,0.0065986802639472104,13,overall,,220,
flat_markov_jsd,0.017464114832535883,0.0009569377990430621,M4_markov_branching_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.009330143540669855,recall@10,0.016196760647870425,13,overall,,220,
flat_markov_jsd,0.04090909090909091,-0.00909090909090909,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.013636363636363636,top1_accuracy,0.22335532893421317,13,overall,,220,
flat_markov_jsd,0.020461560837054908,-0.010900236127508855,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.0044388335643276355,mrr,0.29114177164567084,13,overall,,220,
flat_markov_jsd,0.010769053822296357,-0.011082797944235431,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,-0.00010411469344524136,map,1.0,13,overall,,220,
flat_markov_jsd,0.008133971291866028,-0.009569377990430622,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,-0.0007177033492822966,recall@10,1.0,13,overall,,220,
flat_markov_jsd,0.06363636363636363,0.004545454545454545,M4_markov_shape_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.031818181818181815,top1_accuracy,0.03099380123975205,13,overall,,220,
flat_markov_jsd,0.04123081463990555,0.004502164502164503,M4_markov_shape_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.022095759971254045,mrr,0.009198160367926415,13,overall,,220,
flat_markov_jsd,0.037749381468234575,0.02191714121571494,M4_markov_shape_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.029513691938249688,map,0.0001999600079984003,13,overall,,220,
flat_markov_jsd,0.023205741626794257,0.009330143540669855,M4_markov_shape_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.016267942583732056,recall@10,0.0001999600079984003,13,overall,,220,
flat_markov_jsd,0.05909090909090909,0.0,M4_markov_all_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.02727272727272727,top1_accuracy,0.05438912217556489,13,overall,,220,
flat_markov_jsd,0.03632786844249295,0.0007575757575757579,M4_markov_all_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.017705150580644653,mrr,0.021395720855828835,13,overall,,220,
flat_markov_jsd,0.03687972277198981,0.022099913365393097,M4_markov_all_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.02925443828121516,map,0.0001999600079984003,13,overall,,220,
flat_markov_jsd,0.022727272727272728,0.00909090909090909,M4_markov_all_minus_M2,,,,dta_feature_ablation_limit20_seed13_w085.json,method_comparison,,0.15000000000000002,20,0.85,0.015789473684210523,recall@10,0.0001999600079984003,13,overall,,220,
flat_markov_jsd,0.016363636363636365,-0.012727272727272728,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0018181818181818182,top1_accuracy,0.5040991801639672,13,overall,,550,
flat_markov_jsd,0.012862003493582441,-0.005705638569767475,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0034461625015382406,mrr,0.244751049790042,13,overall,,550,
flat_markov_jsd,0.03542285839737658,0.023957485489225376,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.02953156341954253,map,0.0001999600079984003,13,overall,,550,
flat_markov_jsd,0.004860853432282005,0.001818181818181819,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.003339517625231912,recall@10,0.0001999600079984003,13,overall,,550,
flat_markov_jsd,0.016363636363636365,-0.012727272727272728,M4_markov_branching_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0018181818181818182,top1_accuracy,0.5026994601079784,13,overall,,550,
flat_markov_jsd,0.015572316572316574,-0.0028750927435137958,M4_markov_branching_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.006081052121721978,mrr,0.10157968406318736,13,overall,,550,
flat_markov_jsd,0.01255196556191458,-0.0012417957330974985,M4_markov_branching_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0057223889350682695,map,0.05298940211957608,13,overall,,550,
flat_markov_jsd,0.005231910946196662,0.0017439703153988876,M4_markov_branching_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.00352504638218924,recall@10,0.0005998800239952009,13,overall,,550,
flat_markov_jsd,-0.0036363636363636364,-0.03272727272727273,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,-0.01818181818181818,top1_accuracy,1.0,13,overall,,550,
flat_markov_jsd,0.00069662204449708,-0.018459989911580117,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,-0.008593486836520893,mrr,1.0,13,overall,,550,
flat_markov_jsd,0.025393553495376923,0.010828915859486345,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.017894635840736934,map,0.0001999600079984003,13,overall,,550,
flat_markov_jsd,0.0033766233766233766,-0.0010760667903525047,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0011502782931354363,recall@10,0.14157168566286743,13,overall,,550,
flat_markov_jsd,0.014545454545454545,-0.007272727272727273,M4_markov_shape_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0036363636363636364,top1_accuracy,0.38392321535692864,13,overall,,550,
flat_markov_jsd,0.01264233586721625,-0.0020049158709445785,M4_markov_shape_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.005131418422088279,mrr,0.09158168366326734,13,overall,,550,
flat_markov_jsd,0.03154901406092586,0.022441056562877343,M4_markov_shape_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.02698726816762281,map,0.0001999600079984003,13,overall,,550,
flat_markov_jsd,0.006567717996289426,0.003673469387755103,M4_markov_shape_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.005120593692022265,recall@10,0.0001999600079984003,13,overall,,550,
flat_markov_jsd,0.014545454545454545,-0.007272727272727273,M4_markov_all_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0036363636363636364,top1_accuracy,0.3817236552689462,13,overall,,550,
flat_markov_jsd,0.013078202921011816,-0.0020568782391889623,M4_markov_all_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.005257916404201234,mrr,0.08898220355928814,13,overall,,550,
flat_markov_jsd,0.03853960762111814,0.029707532071769658,M4_markov_all_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.03404547883476966,map,0.0001999600079984003,13,overall,,550,
flat_markov_jsd,0.007532467532467533,0.004341372912801485,M4_markov_all_minus_M2,,,,dta_feature_ablation_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.005899814471243044,recall@10,0.0001999600079984003,13,overall,,550,
transition_count,0.007272727272727273,-0.01090909090909091,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,-0.0018181818181818182,top1_accuracy,1.0,13,overall,,550,
transition_count,0.006488758553274683,-0.005240469208211144,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.00042619745845552307,mrr,0.45150969806038793,13,overall,,550,
transition_count,0.012235990367790078,0.0020739460969014523,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.007164871059144674,map,0.002999400119976005,13,overall,,550,
transition_count,0.00215213358070501,-0.00048237476808905345,M4_markov_size_depth_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0008163265306122454,recall@10,0.11257748450309939,13,overall,,550,
transition_count,0.005454545454545455,0.0,M4_markov_branching_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0018181818181818182,top1_accuracy,0.4949010197960408,13,overall,,550,
transition_count,0.005854912764003673,0.0003333333333333334,M4_markov_branching_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0023985344648834385,mrr,0.015396920615876825,13,overall,,550,
transition_count,-0.01779497626062702,-0.028551253175526266,M4_markov_branching_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,-0.02308725568468909,map,1.0,13,overall,,550,
transition_count,7.421150278293148e-05,-0.002040816326530612,M4_markov_branching_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,-0.0009276437847866417,recall@10,1.0,13,overall,,550,
transition_count,-0.0018181818181818182,-0.02181818181818182,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,-0.01090909090909091,top1_accuracy,1.0,13,overall,,550,
transition_count,-0.00010468319559228659,-0.01141548466894089,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,-0.005653034997400309,mrr,1.0,13,overall,,550,
transition_count,-0.00886016712431736,-0.022338651045433755,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,-0.015547495176907825,map,1.0,13,overall,,550,
transition_count,-0.001150278293135436,-0.004341372912801485,M4_markov_metric_distortion_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,-0.0027087198515769947,recall@10,1.0,13,overall,,550,
transition_count,0.005454545454545455,-0.005454545454545455,M4_markov_shape_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0,top1_accuracy,1.0,13,overall,,550,
transition_count,0.005351239669421488,-0.0013636363636363637,M4_markov_shape_minus_M2,,,,dta_feature_ablation_transition_count_limit50_seed13_w085.json,method_comparison,,0.15000000000000002,50,0.85,0.0017262761676251413,mrr,0.17096580683863227,13,overall,,550,
