baseline_kind,experiment_file,experiment_type,feature_set,geometry_weight,limit_per_task,map,markov_weight,method,mrr,recall@10,sample_seed,scope,task_label,test_per_task,top1_accuracy,valid_records,validation_per_task
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed202.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.7189667853802879,0.9,candidate_all,0.9575757575757575,0.1820408163265306,202,test_by_task,8,50,0.94,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed202.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.883814851638499,0.9,candidate_all,1.0,0.19877551020408163,202,test_by_task,9,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,,,,0.8566770142811881,,baseline,1.0,0.1959183673469388,303,test_by_task,0,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,,,,0.7737216098761224,,baseline,1.0,0.19346938775510203,303,test_by_task,1,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,,,,0.5605598930574925,,baseline,0.99,0.18326530612244898,303,test_by_task,10,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,,,,0.8902242606337313,,baseline,0.9822222222222223,0.19551020408163264,303,test_by_task,2,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,,,,0.8765102207932911,,baseline,0.9801612903225806,0.1959183673469388,303,test_by_task,3,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,,,,0.7879847326297031,,baseline,0.98,0.19673469387755102,303,test_by_task,4,50,0.96,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,,,,0.5071875020838652,,baseline,0.9198095238095237,0.17673469387755103,303,test_by_task,5,50,0.9,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,,,,0.7434157353135495,,baseline,1.0,0.18244897959183676,303,test_by_task,6,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,,,,0.787299600986098,,baseline,0.99,0.18571428571428572,303,test_by_task,7,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,,,,0.7419633023931624,,baseline,0.9714285714285714,0.18816326530612243,303,test_by_task,8,50,0.96,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,,,,0.8990371398058568,,baseline,1.0,0.19877551020408163,303,test_by_task,9,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,length_only,0.09999999999999998,,0.828057487301815,0.9,candidate_length_only,1.0,0.19551020408163264,303,test_by_task,0,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,length_only,0.09999999999999998,,0.7754957794696905,0.9,candidate_length_only,0.99,0.19387755102040816,303,test_by_task,1,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,length_only,0.09999999999999998,,0.7118758197907984,0.9,candidate_length_only,1.0,0.18857142857142858,303,test_by_task,10,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,length_only,0.09999999999999998,,0.873380796062757,0.9,candidate_length_only,0.9718181818181819,0.19306122448979593,303,test_by_task,2,50,0.96,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,length_only,0.09999999999999998,,0.916527610276813,0.9,candidate_length_only,0.9802439024390245,0.19877551020408163,303,test_by_task,3,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,length_only,0.09999999999999998,,0.7716286334774406,0.9,candidate_length_only,0.98,0.19836734693877553,303,test_by_task,4,50,0.96,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,length_only,0.09999999999999998,,0.5395744214190475,0.9,candidate_length_only,0.9238882510524301,0.18,303,test_by_task,5,50,0.9,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,length_only,0.09999999999999998,,0.735220036328252,0.9,candidate_length_only,1.0,0.18122448979591838,303,test_by_task,6,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,length_only,0.09999999999999998,,0.8480630118055784,0.9,candidate_length_only,1.0,0.19673469387755102,303,test_by_task,7,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,length_only,0.09999999999999998,,0.7892590623936774,0.9,candidate_length_only,0.975,0.18775510204081633,303,test_by_task,8,50,0.96,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,length_only,0.09999999999999998,,0.9127803881516516,0.9,candidate_length_only,1.0,0.19755102040816325,303,test_by_task,9,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,size_depth,0.09999999999999998,,0.8544626216603067,0.9,candidate_size_depth,1.0,0.19918367346938776,303,test_by_task,0,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,size_depth,0.09999999999999998,,0.7770713280220615,0.9,candidate_size_depth,1.0,0.19346938775510203,303,test_by_task,1,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,size_depth,0.09999999999999998,,0.6251596633679655,0.9,candidate_size_depth,1.0,0.18571428571428572,303,test_by_task,10,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,size_depth,0.09999999999999998,,0.8661500739218942,0.9,candidate_size_depth,1.0,0.19387755102040816,303,test_by_task,2,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,size_depth,0.09999999999999998,,0.909340501430766,0.9,candidate_size_depth,0.9801666666666666,0.19877551020408163,303,test_by_task,3,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,size_depth,0.09999999999999998,,0.7867275218686587,0.9,candidate_size_depth,0.98,0.19877551020408163,303,test_by_task,4,50,0.96,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,size_depth,0.09999999999999998,,0.5386705462302593,0.9,candidate_size_depth,0.9179468864468865,0.17959183673469387,303,test_by_task,5,50,0.9,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,size_depth,0.09999999999999998,,0.7383272271735066,0.9,candidate_size_depth,1.0,0.1820408163265306,303,test_by_task,6,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,size_depth,0.09999999999999998,,0.8013616764268996,0.9,candidate_size_depth,0.99,0.1893877551020408,303,test_by_task,7,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,size_depth,0.09999999999999998,,0.7706319724564392,0.9,candidate_size_depth,0.985,0.18857142857142858,303,test_by_task,8,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,size_depth,0.09999999999999998,,0.9182301307495382,0.9,candidate_size_depth,1.0,0.20081632653061224,303,test_by_task,9,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,branching,0.0,,0.8566770142811881,1.0,candidate_branching,1.0,0.1959183673469388,303,test_by_task,0,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,branching,0.0,,0.7737216098761224,1.0,candidate_branching,1.0,0.19346938775510203,303,test_by_task,1,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,branching,0.0,,0.5605598930574925,1.0,candidate_branching,0.99,0.18326530612244898,303,test_by_task,10,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,branching,0.0,,0.8902242606337313,1.0,candidate_branching,0.9822222222222223,0.19551020408163264,303,test_by_task,2,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,branching,0.0,,0.8765102207932911,1.0,candidate_branching,0.9801612903225806,0.1959183673469388,303,test_by_task,3,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,branching,0.0,,0.7879847326297031,1.0,candidate_branching,0.98,0.19673469387755102,303,test_by_task,4,50,0.96,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,branching,0.0,,0.5071873941682552,1.0,candidate_branching,0.9198095238095237,0.17673469387755103,303,test_by_task,5,50,0.9,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,branching,0.0,,0.7434157353135495,1.0,candidate_branching,1.0,0.18244897959183676,303,test_by_task,6,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,branching,0.0,,0.787299600986098,1.0,candidate_branching,0.99,0.18571428571428572,303,test_by_task,7,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,branching,0.0,,0.7419633023931624,1.0,candidate_branching,0.9714285714285714,0.18816326530612243,303,test_by_task,8,50,0.96,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,branching,0.0,,0.8990371398058568,1.0,candidate_branching,1.0,0.19877551020408163,303,test_by_task,9,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,metric_distortion,0.050000000000000044,,0.8810694154562505,0.95,candidate_metric_distortion,1.0,0.19877551020408163,303,test_by_task,0,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,metric_distortion,0.050000000000000044,,0.7970416579983105,0.95,candidate_metric_distortion,1.0,0.1959183673469388,303,test_by_task,1,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,metric_distortion,0.050000000000000044,,0.5702124221299488,0.95,candidate_metric_distortion,0.99,0.1840816326530612,303,test_by_task,10,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,metric_distortion,0.050000000000000044,,0.8826831074694725,0.95,candidate_metric_distortion,0.9814285714285714,0.1946938775510204,303,test_by_task,2,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,metric_distortion,0.050000000000000044,,0.907062011005919,0.95,candidate_metric_distortion,0.9801515151515151,0.19755102040816325,303,test_by_task,3,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,metric_distortion,0.050000000000000044,,0.7731804084127911,0.95,candidate_metric_distortion,0.97,0.1959183673469388,303,test_by_task,4,50,0.94,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,metric_distortion,0.050000000000000044,,0.5071454070548544,0.95,candidate_metric_distortion,0.9165049019607844,0.17755102040816326,303,test_by_task,5,50,0.9,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,metric_distortion,0.050000000000000044,,0.7425899893003808,0.95,candidate_metric_distortion,1.0,0.1820408163265306,303,test_by_task,6,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,metric_distortion,0.050000000000000044,,0.7769467337727094,0.95,candidate_metric_distortion,0.99,0.18326530612244898,303,test_by_task,7,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,metric_distortion,0.050000000000000044,,0.7466824113503848,0.95,candidate_metric_distortion,0.982,0.18857142857142858,303,test_by_task,8,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,metric_distortion,0.050000000000000044,,0.8978803081419122,0.95,candidate_metric_distortion,1.0,0.19877551020408163,303,test_by_task,9,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,shape,0.030000000000000027,,0.8517591214475848,0.97,candidate_shape,1.0,0.19632653061224492,303,test_by_task,0,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,shape,0.030000000000000027,,0.774353311733499,0.97,candidate_shape,1.0,0.19306122448979593,303,test_by_task,1,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,shape,0.030000000000000027,,0.5679788023466085,0.97,candidate_shape,0.99,0.18448979591836737,303,test_by_task,10,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,shape,0.030000000000000027,,0.8861521456444916,0.97,candidate_shape,0.9825,0.1942857142857143,303,test_by_task,2,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,shape,0.030000000000000027,,0.88868457120199,0.97,candidate_shape,0.9801709401709402,0.19714285714285715,303,test_by_task,3,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,shape,0.030000000000000027,,0.7956496322520423,0.97,candidate_shape,0.98,0.19836734693877553,303,test_by_task,4,50,0.96,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,shape,0.030000000000000027,,0.5077586317889249,0.97,candidate_shape,0.9174245472837022,0.17836734693877554,303,test_by_task,5,50,0.9,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,shape,0.030000000000000027,,0.741525863662315,0.97,candidate_shape,1.0,0.18244897959183676,303,test_by_task,6,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,shape,0.030000000000000027,,0.7949280457318898,0.97,candidate_shape,0.99,0.1869387755102041,303,test_by_task,7,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,shape,0.030000000000000027,,0.7440617899664785,0.97,candidate_shape,0.9716666666666667,0.18775510204081633,303,test_by_task,8,50,0.96,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,shape,0.030000000000000027,,0.9071442356253805,0.97,candidate_shape,1.0,0.19836734693877553,303,test_by_task,9,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.8585471179058279,0.9,candidate_all,1.0,0.1979591836734694,303,test_by_task,0,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.7846914508270281,0.9,candidate_all,1.0,0.19510204081632654,303,test_by_task,1,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.5857913330689182,0.9,candidate_all,1.0,0.18816326530612243,303,test_by_task,10,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.8754731180444064,0.9,candidate_all,0.9866666666666667,0.19346938775510203,303,test_by_task,2,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.9163509358268633,0.9,candidate_all,0.9801626016260162,0.19836734693877553,303,test_by_task,3,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.7953607626463001,0.9,candidate_all,0.99,0.19877551020408163,303,test_by_task,4,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.5082651317133297,0.9,candidate_all,0.9208580008580008,0.18,303,test_by_task,5,50,0.9,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.7381600029130858,0.9,candidate_all,1.0,0.1820408163265306,303,test_by_task,6,50,1.0,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.7961812886013455,0.9,candidate_all,0.99,0.1873469387755102,303,test_by_task,7,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.7469140187377381,0.9,candidate_all,0.9833333333333333,0.18816326530612243,303,test_by_task,8,50,0.98,550,20
transition_count,dta_confirmatory_feature_sweep_transition_count_v20_t50_seed303.json,confirmatory_feature_sweep,all,0.09999999999999998,,0.9150050176264698,0.9,candidate_all,1.0,0.19918367346938776,303,test_by_task,9,50,1.0,550,20
